"symptom","rti","year","model","est","lwr","upr","region"
"Vaginal discharge","MG",1975,"Lower and moderate",0.086408217656666,0.00344594058385835,0.721216599505796,"Sub-Saharan Africa"
"Vaginal discharge","MG",1975,"Lower only",0.152882314492057,0.011375075864747,0.738955728862322,"Sub-Saharan Africa"
"Vaginal discharge","MG",1976,"Lower, moderate, and higher",0.0661910017806831,0.00167587065953453,0.749564392490711,"Sub-Saharan Africa"
"Vaginal discharge","MG",1976,"Lower and moderate",0.0851865839200513,0.00371242516863442,0.699432776850636,"Sub-Saharan Africa"
"Vaginal discharge","MG",1976,"Lower only",0.147584583871189,0.0118820605189541,0.713700976093801,"Sub-Saharan Africa"
"Vaginal discharge","MG",1977,"Lower, moderate, and higher",0.0658368892537578,0.00185099323251186,0.728146449326541,"Sub-Saharan Africa"
"Vaginal discharge","MG",1977,"Lower and moderate",0.0839806339143823,0.00399836573297111,0.676768531056036,"Sub-Saharan Africa"
"Vaginal discharge","MG",1977,"Lower only",0.142439563973343,0.0124078900708294,0.687098558128509,"Sub-Saharan Africa"
"Vaginal discharge","MG",1978,"Lower, moderate, and higher",0.0654845383280721,0.00204392939914271,0.705661854059523,"Sub-Saharan Africa"
"Vaginal discharge","MG",1978,"Lower and moderate",0.082790211007595,0.00430498021558696,0.653308853070653,"Sub-Saharan Africa"
"Vaginal discharge","MG",1978,"Lower only",0.137444986355677,0.0129526985315504,0.659274636872518,"Sub-Saharan Africa"
"Vaginal discharge","MG",1979,"Lower, moderate, and higher",0.0651339416591977,0.00225638945562626,0.682181533233334,"Sub-Saharan Africa"
"Vaginal discharge","MG",1979,"Lower and moderate",0.0816151588569214,0.00463352285273716,0.62915431426022,"Sub-Saharan Africa"
"Vaginal discharge","MG",1979,"Lower only",0.132598461798296,0.0135165072360564,0.630388033707337,"Sub-Saharan Africa"
"Vaginal discharge","MG",1980,"Lower, moderate, and higher",0.064785091918078,0.00249022483126656,0.657795881036391,"Sub-Saharan Africa"
"Vaginal discharge","MG",1980,"Lower and moderate",0.0804553214503599,0.00498527562744047,0.604419840472994,"Sub-Saharan Africa"
"Vaginal discharge","MG",1980,"Lower only",0.127897493222578,0.0140991982854082,0.60062790921198,"Sub-Saharan Africa"
"Vaginal discharge","MG",1981,"Lower, moderate, and higher",0.0644379817911744,0.00274743389550822,0.632614219307274,"Sub-Saharan Africa"
"Vaginal discharge","MG",1981,"Lower and moderate",0.0793105431468052,0.00536153676592031,0.579232912797766,"Sub-Saharan Africa"
"Vaginal discharge","MG",1981,"Lower only",0.123339488148398,0.014700482372486,0.570209749301675,"Sub-Saharan Africa"
"Vaginal discharge","MG",1982,"Lower, moderate, and higher",0.0640926039806101,0.00303016620915601,0.60676350860943,"Sub-Saharan Africa"
"Vaginal discharge","MG",1982,"Lower and moderate",0.0781806687148587,0.00576360557062819,0.553731241877364,"Sub-Saharan Africa"
"Vaginal discharge","MG",1982,"Lower only",0.118921770661148,0.0153198597100663,0.539369780279344,"Sub-Saharan Africa"
"Vaginal discharge","MG",1983,"Lower, moderate, and higher",0.0637489512043121,0.00334072451022425,0.580386305660509,"Sub-Saharan Africa"
"Vaginal discharge","MG",1983,"Lower and moderate",0.0770655433703377,0.00619276272075335,0.528060000739831,"Sub-Saharan Africa"
"Vaginal discharge","MG",1983,"Lower only",0.114641592865443,0.0159565724611831,0.508358093625691,"Sub-Saharan Africa"
"Vaginal discharge","MG",1984,"Lower, moderate, and higher",0.0634070161961499,0.003681563504599,0.553638015696293,"Sub-Saharan Africa"
"Vaginal discharge","MG",1984,"Lower and moderate",0.0759650128125024,0.00665024497979002,0.502368735019767,"Sub-Saharan Africa"
"Vaginal discharge","MG",1984,"Lower only",0.110496145807936,0.0166095466701043,0.477430901082169,"Sub-Saharan Africa"
"Vaginal discharge","MG",1985,"Lower, moderate, and higher",0.0630667917060722,0.00405528424751,0.526683543000881,"Sub-Saharan Africa"
"Vaginal discharge","MG",1985,"Lower and moderate",0.0748789232590207,0.00713721302062441,0.476808095360565,"Sub-Saharan Africa"
"Vaginal discharge","MG",1985,"Lower only",0.106482569856834,0.0172773211912125,0.446842439604703,"Sub-Saharan Africa"
"Vaginal discharge","MG",1986,"Lower, moderate, and higher",0.0627282705002415,0.00446462253545192,0.499693492811315,"Sub-Saharan Africa"
"Vaginal discharge","MG",1986,"Lower and moderate",0.0738071214796914,0.00765471080762314,0.451526551676943,"Sub-Saharan Africa"
"Vaginal discharge","MG",1986,"Lower only",0.102597964530428,0.0179579604928151,0.416837087701129,"Sub-Saharan Africa"
"Vaginal discharge","MG",1987,"Lower, moderate, and higher",0.0623914453611654,0.0049124292565657,0.472840117124507,"Sub-Saharan Africa"
"Vaginal discharge","MG",1987,"Lower and moderate",0.0727494548289446,0.00820361466057943,0.426667251042148,"Sub-Saharan Africa"
"Vaginal discharge","MG",1987,"Lower only",0.098839397771281,0.0186489474616719,0.387642232572475,"Sub-Saharan Africa"
"Vaginal discharge","MG",1988,"Lower, moderate, and higher",0.0620563090878264,0.00540164004179074,0.44629322066243,"Sub-Saharan Africa"
"Vaginal discharge","MG",1988,"Lower and moderate",0.0717057712771418,0.008784569770351,0.402365170029375,"Sub-Saharan Africa"
"Vaginal discharge","MG",1988,"Lower only",0.0952039146665856,0.0193470514564114,0.359462345561231,"Sub-Saharan Africa"
"Vaginal discharge","MG",1989,"Lower, moderate, and higher",0.0617228544958084,0.00593523078430091,0.420216248378909,"Sub-Saharan Africa"
"Vaginal discharge","MG",1989,"Lower and moderate",0.0706759194406949,0.0093979115535109,0.378744689749101,"Sub-Saharan Africa"
"Vaginal discharge","MG",1989,"Lower only",0.0916885456187291,0.0200481659005972,0.332474595922461,"Sub-Saharan Africa"
"Vaginal discharge","MG",1990,"Lower, moderate, and higher",0.0613910744174224,0.00651615461000111,0.394762761889292,"Sub-Saharan Africa"
"Vaginal discharge","MG",1990,"Lower and moderate",0.0696597486110255,0.0100435688536354,0.355917690280219,"Sub-Saharan Africa"
"Vaginal discharge","MG",1990,"Lower only",0.088290313973151,0.0207471088121712,0.306826180658187,"Sub-Saharan Africa"
"Vaginal discharge","MG",1991,"Lower, moderate, and higher",0.0610609617018278,0.00714725464310568,0.37007348111869,"Sub-Saharan Africa"
"Vaginal discharge","MG",1991,"Lower and moderate",0.0686571087823864,0.0107209456801976,0.333982224244123,"Sub-Saharan Africa"
"Vaginal discharge","MG",1991,"Lower only",0.085006243113313,0.0214373791741462,0.282633393577805,"Sub-Saharan Africa"
"Vaginal discharge","MG",1992,"Lower, moderate, and higher",0.0607325092151531,0.00783114537782734,0.346274023521927,"Sub-Saharan Africa"
"Vaginal discharge","MG",1992,"Lower and moderate",0.0676678506785651,0.0114287780321299,0.31302179072344,"Sub-Saharan Africa"
"Vaginal discharge","MG",1992,"Lower only",0.0818333630349298,0.0221108626959972,0.259982319027616,"Sub-Saharan Africa"
"Vaginal discharge","MG",1993,"Lower, moderate, and higher",0.0604057098406136,0.00857005361965653,0.323473422045736,"Sub-Saharan Africa"
"Vaginal discharge","MG",1993,"Lower and moderate",0.0666918257784917,0.0121649625703749,0.293105194039714,"Sub-Saharan Africa"
"Vaginal discharge","MG",1993,"Lower only",0.0787687164136114,0.0227574837866349,0.238930926673593,"Sub-Saharan Africa"
"Vaginal discharge","MG",1994,"Lower, moderate, and higher",0.0600805564786266,0.00936560783010657,0.30176345057477,"Sub-Saharan Africa"
"Vaginal discharge","MG",1994,"Lower and moderate",0.0657288863407717,0.0129263547900876,0.274286939690782,"Sub-Saharan Africa"
"Vaginal discharge","MG",1994,"Lower only",0.0758093641817371,0.0233648093215439,0.219512265153327,"Sub-Saharan Africa"
"Vaginal discharge","MG",1995,"Lower, moderate, and higher",0.059757042046925,0.0102185624460386,0.281218737267895,"Sub-Saharan Africa"
"Vaginal discharge","MG",1995,"Lower and moderate",0.0647788854271666,0.0137085363769006,0.256608093463983,"Sub-Saharan Africa"
"Vaginal discharge","MG",1995,"Lower only",0.0729523906317594,0.02391762919159,0.201738394957257,"Sub-Saharan Africa"
"Vaginal discharge","MG",1996,"Lower, moderate, and higher",0.0594351594806683,0.0111284417308627,0.261897605757107,"Sub-Saharan Africa"
"Vaginal discharge","MG",1996,"Lower and moderate",0.0638416769250417,0.0145055553111406,0.240097509601356,"Sub-Saharan Africa"
"Vaginal discharge","MG",1996,"Lower only",0.0701949080642283,0.0243975770437602,0.18560464430397,"Sub-Saharan Africa"
"Vaginal discharge","MG",1997,"Lower, moderate, and higher",0.0591149017325512,0.0120930867688887,0.243843553288455,"Sub-Saharan Africa"
"Vaginal discharge","MG",1997,"Lower and moderate",0.0629171155688039,0.0153096489420367,0.224773319059106,"Sub-Saharan Africa"
"Vaginal discharge","MG",1997,"Lower only",0.0675340609996695,0.0247829232085923,0.171093688958232,"Sub-Saharan Africa"
"Vaginal discharge","MG",1998,"Lower, moderate, and higher",0.0587962617729102,0.0131080909226682,0.227087252627349,"Sub-Saharan Africa"
"Vaginal discharge","MG",1998,"Lower and moderate",0.0620050569603511,0.0161109707619961,0.210644557985085,"Sub-Saharan Africa"
"Vaginal discharge","MG",1998,"Lower only",0.0649670299740583,0.0250487785036792,0.158178828829924,"Sub-Saharan Africa"
"Vaginal discharge","MG",1999,"Lower, moderate, and higher",0.0584792325898285,0.0141661162742568,0.211648947339484,"Sub-Saharan Africa"
"Vaginal discharge","MG",1999,"Lower and moderate",0.061105357588553,0.0168973568294319,0.197712808495833,"Sub-Saharan Africa"
"Vaginal discharge","MG",1999,"Lower only",0.0624910349380327,0.0251680772718356,0.146825689699532,"Sub-Saharan Africa"
"Vaginal discharge","MG",2000,"Lower, moderate, and higher",0.0581638071892377,0.0152561009198207,0.197541091803469,"Sub-Saharan Africa"
"Vaginal discharge","MG",2000,"Lower and moderate",0.0602178748477866,0.0176541875601633,0.18597371936319,"Sub-Saharan Africa"
"Vaginal discharge","MG",2000,"Lower only",0.0601033382802012,0.0251137813550466,0.136991567779931,"Sub-Saharan Africa"
"Vaginal discharge","MG",2001,"Lower, moderate, and higher",0.0578499785950182,0.0163624012497051,0.18477106036865,"Sub-Saharan Africa"
"Vaginal discharge","MG",2001,"Lower and moderate",0.0593424670555463,0.01836442231733,0.175418277477102,"Sub-Saharan Africa"
"Vaginal discharge","MG",2001,"Lower only",0.0578012474949469,0.0248625808371973,0.128622082595427,"Sub-Saharan Africa"
"Vaginal discharge","MG",2002,"Lower, moderate, and higher",0.0575377398490977,0.0174639724253321,0.173343708062198,"Sub-Saharan Africa"
"Vaginal discharge","MG",2002,"Lower and moderate",0.0584789934691498,0.0190089009003317,0.166033720861797,"Sub-Saharan Africa"
"Vaginal discharge","MG",2002,"Lower only",0.0555821175150303,0.0243997440371714,0.121646038921148,"Sub-Saharan Africa"
"Vaginal discharge","MG",2003,"Lower, moderate, and higher",0.0572270840115462,0.0185337788787427,0.163263509607527,"Sub-Saharan Africa"
"Vaginal discharge","MG",2003,"Lower and moderate",0.057627314301561,0.0195670050450563,0.157804033237362,"Sub-Saharan Africa"
"Vaginal discharge","MG",2003,"Lower only",0.0534433527290651,0.0237237518324776,0.115971149340524,"Sub-Saharan Africa"
"Vaginal discharge","MG",2004,"Lower, moderate, and higher",0.0569180041606707,0.0195387358299555,0.15453595508624,"Sub-Saharan Africa"
"Vaginal discharge","MG",2004,"Lower and moderate",0.0567872907363518,0.0200177380021843,0.150710048813977,"Sub-Saharan Africa"
"Vaginal discharge","MG",2004,"Lower only",0.0513824087036006,0.0228486543805457,0.111484111010308,"Sub-Saharan Africa"
"Vaginal discharge","MG",2005,"Lower, moderate, and higher",0.0566104933931065,0.0204405726495992,0.147167892317946,"Sub-Saharan Africa"
"Vaginal discharge","MG",2005,"Lower and moderate",0.055958784941821,0.0203411990610704,0.144729319517854,"Sub-Saharan Africa"
"Vaginal discharge","MG",2005,"Lower only",0.0493967936291157,0.0218026986341242,0.108056860961198,"Sub-Saharan Africa"
"Vaginal discharge","MG",2006,"Lower, moderate, and higher",0.0563045448239074,0.0211979949626694,0.141166659590116,"Sub-Saharan Africa"
"Vaginal discharge","MG",2006,"Lower and moderate",0.0551416600842936,0.0205203088664496,0.139836023258216,"Sub-Saharan Africa"
"Vaginal discharge","MG",2006,"Lower only",0.0474840695087139,0.0206236382289405,0.105557290235988,"Sub-Saharan Africa"
"Vaginal discharge","MG",2007,"Lower, moderate, and higher",0.0560001515866331,0.0217702956806923,0.136538208252548,"Sub-Saharan Africa"
"Vaginal discharge","MG",2007,"Lower and moderate",0.0543357803406186,0.0205425168201228,0.136001264617933,"Sub-Saharan Africa"
"Vaginal discharge","MG",2007,"Lower only",0.0456418531077368,0.0193527473724983,0.103860321578155,"Sub-Saharan Africa"
"Vaginal discharge","MG",2008,"Lower, moderate, and higher",0.0556973068334352,0.0221220798380602,0.133284908675257,"Sub-Saharan Africa"
"Vaginal discharge","MG",2008,"Lower and moderate",0.0535410109098879,0.0204011535788144,0.133194085096901,"Sub-Saharan Africa"
"Vaginal discharge","MG",2008,"Lower only",0.0438678166818805,0.0180296491544045,0.102855955770838,"Sub-Saharan Africa"
"Vaginal discharge","MG",2009,"Lower, moderate, and higher",0.0553960037351406,0.0222281693886942,0.131404099241791,"Sub-Saharan Africa"
"Vaginal discharge","MG",2009,"Lower and moderate",0.0527572180243935,0.0200961330805292,0.131383338330979,"Sub-Saharan Africa"
"Vaginal discharge","MG",2009,"Lower only",0.0421596885007327,0.0166890017117987,0.102453343594277,"Sub-Saharan Africa"
"Vaginal discharge","MG",2010,"Lower, moderate, and higher",0.0550962354813338,0.0220774019019743,0.130888295171769,"Sub-Saharan Africa"
"Vaginal discharge","MG",2010,"Lower and moderate",0.0519842689598448,0.019633874064398,0.130540284465055,"Sub-Saharan Africa"
"Vaginal discharge","MG",2010,"Lower only",0.0405152531829471,0.0153590177598827,0.102581797275568,"Sub-Saharan Africa"
"Vaginal discharge","MG",2011,"Lower, moderate, and higher",0.0547979952804364,0.0216742863606595,0.131727060487396,"Sub-Saharan Africa"
"Vaginal discharge","MG",2011,"Lower and moderate",0.0512220320448653,0.0190265679939304,0.130641227790114,"Sub-Saharan Africa"
"Vaginal discharge","MG",2011,"Lower only",0.0389323518585489,0.0140613249493958,0.103189968315282,"Sub-Saharan Africa"
"Vaginal discharge","MG",2012,"Lower, moderate, and higher",0.0545012763597851,0.0210383171316834,0.13390897526453,"Sub-Saharan Africa"
"Vaginal discharge","MG",2012,"Lower and moderate",0.0504703766697875,0.0182911838328078,0.131668657896241,"Sub-Saharan Africa"
"Vaginal discharge","MG",2012,"Lower only",0.037408882173131,0.0128116955237253,0.104243529812641,"Sub-Saharan Africa"
"Vaginal discharge","MG",2013,"Lower, moderate, and higher",0.0542060719657079,0.0202015898613333,0.137420942298133,"Sub-Saharan Africa"
"Vaginal discharge","MG",2013,"Lower and moderate",0.0497291732947645,0.0174486675966324,0.133608702571425,"Sub-Saharan Africa"
"Vaginal discharge","MG",2013,"Lower only",0.0359427981479578,0.0116213229030101,0.105720505931474,"Sub-Saharan Africa"
"Vaginal discharge","MG",2014,"Lower, moderate, and higher",0.053912375363598,0.0192053869933054,0.142243726965531,"Sub-Saharan Africa"
"Vaginal discharge","MG",2014,"Lower and moderate",0.0489982934572194,0.0165233579442729,0.136444303388848,"Sub-Saharan Africa"
"Vaginal discharge","MG",2014,"Lower only",0.0345321099092544,0.010498272555729,0.107603662231949,"Sub-Saharan Africa"
"Vaginal discharge","MG",2015,"Lower, moderate, and higher",0.053620179837986,0.0180957399283977,0.148347669368004,"Sub-Saharan Africa"
"Vaginal discharge","MG",2015,"Lower and moderate",0.0482776097786485,0.0155418864904723,0.140148349050475,"Sub-Saharan Africa"
"Vaginal discharge","MG",2015,"Lower only",0.0331748832992194,0.0094484928602729,0.109872656545979,"Sub-Saharan Africa"
"Vaginal discharge","MG",2016,"Lower, moderate, and higher",0.0533294786926107,0.0169181794274088,0.155694304803464,"Sub-Saharan Africa"
"Vaginal discharge","MG",2016,"Lower and moderate",0.0475669959707987,0.0145309633710728,0.144683214114395,"Sub-Saharan Africa"
"Vaginal discharge","MG",2016,"Lower only",0.0318692393805769,0.00847596570458455,0.11250120754349,"Sub-Saharan Africa"
"Vaginal discharge","MG",2017,"Lower, moderate, and higher",0.0530402652504874,0.0157130981629038,0.164243437617975,"Sub-Saharan Africa"
"Vaginal discharge","MG",2017,"Lower and moderate",0.0468663268412353,0.0135147580824715,0.15000710210517,"Sub-Saharan Africa"
"Vaginal discharge","MG",2017,"Lower only",0.0306133538457697,0.00758239646952095,0.115460388257825,"Sub-Saharan Africa"
"Vaginal discharge","MG",2018,"Lower, moderate, and higher",0.0527525328539747,0.0145131782952416,0.173959899879638,"Sub-Saharan Africa"
"Vaginal discharge","MG",2018,"Lower and moderate",0.0461754782983203,0.0125131544398687,0.156081327131213,"Sub-Saharan Africa"
"Vaginal discharge","MG",2018,"Lower only",0.0294054563412016,0.00676716477164709,0.11872349315798,"Sub-Saharan Africa"
"Vaginal discharge","MG",2019,"Lower, moderate, and higher",0.0524662748648391,0.0133429623131652,0.184816397640072,"Sub-Saharan Africa"
"Vaginal discharge","MG",2019,"Lower and moderate",0.0454943273556164,0.0115412880214264,0.162874248544485,"Sub-Saharan Africa"
"Vaginal discharge","MG",2019,"Lower only",0.0282438297162605,0.00602771961209628,0.122268718978016,"Sub-Saharan Africa"
